Date,Open,High,Low,Close,Volume,,
03/04/2009,17.963,18.335,17.502,18.277,882715,,
06/04/2009,18.12,18.473,17.688,18.061,848642,,
07/04/2009,17.806,18.297,17.728,18.16,1334205,,
08/04/2009,18.08,18.826,18.042,18.757,1933829,,
09/04/2009,19.171,19.944,18.826,19.043,2562959,,
13/04/2009,19.033,19.375,18.671,19.288,1321487,,
14/04/2009,19.239,19.239,18.473,18.963,1085025,,
15/04/2009,18.993,19.551,18.757,19.033,1462617,,
16/04/2009,19.141,19.375,18.806,19.268,1322331,,
17/04/2009,19.375,19.71,19.151,19.631,1039773,,
20/04/2009,19.621,20.306,17.865,18.325,1236541,,
21/04/2009,18.345,18.699,18.297,18.631,810680,,
22/04/2009,18.924,19.258,18.19,18.767,1224891,,
23/04/2009,18.767,19.063,18.022,18.414,1088146,,
24/04/2009,18.414,18.826,18.199,18.747,1382888,,
27/04/2009,18.641,19.033,18.512,18.757,1244727,,
28/04/2009,20.279,22.338,20.259,21.868,6145261,,
29/04/2009,21.603,22.81,21.337,22.514,2490550,,
30/04/2009,22.888,22.966,21.936,21.946,1649326,,
01/05/2009,22.298,22.524,21.613,22.064,978207,,
04/05/2009,22.397,22.888,21.966,22.318,944309,,
05/05/2009,23.026,23.026,21.946,22.242,1080068,,
06/05/2009,23.026,23.026,20.995,21.543,896011,,
07/05/2009,21.731,21.731,20.395,20.76,1118826,,
08/05/2009,20.454,21.239,20.024,21.239,1236528,,
11/05/2009,20.927,21.142,20.553,20.83,643802,,
12/05/2009,20.877,21.005,20.043,20.279,1142271,,
13/05/2009,19.944,20.24,19.033,19.621,1556574,,
14/05/2009,19.003,20.063,19.003,19.74,991498,,
15/05/2009,19.74,20.063,19.482,19.72,629108,,
18/05/2009,19.867,20.553,19.67,20.454,1801749,,
19/05/2009,20.259,20.671,20.211,20.444,867264,,
20/05/2009,20.513,20.887,19.954,20.142,1001249,,
21/05/2009,19.984,20.024,19.23,19.288,1037075,,
22/05/2009,19.326,19.395,18.973,19.121,1232809,,
26/05/2009,19.023,20.71,19.023,20.533,1968914,,
27/05/2009,20.493,21.064,20.043,20.221,981086,,
28/05/2009,20.289,20.395,19.473,19.964,1222676,,
29/05/2009,19.964,21.307,19.964,21.297,1619932,,
01/06/2009,21.553,22.005,21.122,21.249,1406935,,
02/06/2009,21.976,21.976,21.376,21.682,1813452,,
03/06/2009,21.868,22.318,21.503,21.868,1465081,,
04/06/2009,22.044,22.328,21.593,21.868,749865,,
05/06/2009,22.114,22.183,21.132,21.503,1245270,,
08/06/2009,21.493,21.77,20.927,21.692,10095492,,
09/06/2009,21.474,21.848,21.005,21.484,1107717,,
10/06/2009,21.533,21.583,21.005,21.376,1169021,,
11/06/2009,21.376,21.513,20.839,20.907,956502,,
12/06/2009,20.867,21.122,20.71,21.112,695600,,
15/06/2009,21.112,21.112,20.316,20.661,675676,,
16/06/2009,20.671,20.82,19.473,19.521,1360168,,
17/06/2009,19.492,20.483,18.993,20.24,1558726,,
18/06/2009,19.857,20.122,19.611,20.073,904737,,
19/06/2009,20.335,20.681,20.211,20.269,1927261,,
22/06/2009,20.103,20.279,19.799,20.181,1187440,,
23/06/2009,20.201,20.316,19.964,20.034,919880,,
24/06/2009,20.289,20.306,19.611,19.867,881772,,
25/06/2009,19.779,20.325,19.591,20.289,859373,,
26/06/2009,20.152,20.306,19.003,19.003,7150964,,
29/06/2009,19.131,19.857,19.131,19.651,1723769,,
30/06/2009,19.631,19.867,19.413,19.501,930519,,
01/07/2009,19.551,19.847,19.482,19.651,917274,,
02/07/2009,19.395,19.631,19.043,19.316,938362,,
06/07/2009,19.19,19.591,18.631,18.875,1225949,,
07/07/2009,18.944,19.033,18.651,18.757,1012460,,
08/07/2009,18.747,19.063,18.592,18.757,777055,,
09/07/2009,18.963,19.023,18.463,18.767,852619,,
10/07/2009,18.689,19.013,18.621,18.845,1166617,,
13/07/2009,18.934,19.21,18.394,19.2,933980,,
14/07/2009,19.2,19.375,18.963,19.248,724038,,
15/07/2009,19.492,19.964,19.492,19.954,779632,,
16/07/2009,19.994,20.043,19.581,19.964,611247,,
17/07/2009,19.964,20.76,19.964,20.464,1047917,,
20/07/2009,20.513,20.947,20.335,20.867,1264558,,
21/07/2009,20.867,20.927,20.316,20.75,1551171,,
22/07/2009,18.316,18.631,17.748,17.758,7493172,,
23/07/2009,17.982,18.325,17.708,17.885,2367235,,
24/07/2009,18.335,18.865,17.434,17.492,2173928,,
27/07/2009,17.52,17.787,17.316,17.326,3262244,,
28/07/2009,17.365,17.806,17.229,17.698,1500834,,
29/07/2009,17.589,18.012,17.559,17.668,1662587,,
30/07/2009,17.826,18.061,17.659,17.787,947076,,
31/07/2009,17.659,18.11,17.559,17.963,927998,,
03/08/2009,17.982,18.532,17.708,18.532,1269752,,
04/08/2009,18.443,18.787,18.229,18.611,1684317,,
05/08/2009,18.651,18.719,18.384,18.719,1085172,,
06/08/2009,18.709,19.023,18.443,18.641,1430293,,
07/08/2009,18.865,19.2,18.728,18.993,1254208,,
10/08/2009,18.983,19.21,18.954,19.141,1059565,,
11/08/2009,19.141,19.141,18.767,18.885,1213805,,
12/08/2009,18.885,19.023,18.394,18.473,934150,,
13/08/2009,18.424,18.689,18.325,18.502,827545,,
14/08/2009,18.453,18.562,17.758,17.865,1168841,,
17/08/2009,17.728,17.816,17.355,17.579,942347,,
18/08/2009,17.589,17.768,17.09,17.748,980383,,
19/08/2009,17.569,18.17,17.395,18.1,742590,,
20/08/2009,18.032,18.316,17.905,18.09,511995,,
21/08/2009,18.219,18.532,18.032,18.277,530648,,
24/08/2009,18.453,18.453,17.846,17.855,617641,,
25/08/2009,18.1,18.267,17.816,17.855,937671,,
26/08/2009,17.953,18.394,17.678,17.982,792195,,
27/08/2009,17.885,17.982,17.335,17.698,1034706,,
28/08/2009,17.787,18.1,17.355,17.424,1019700,,
31/08/2009,17.404,17.424,16.922,17.07,1550608,,
01/09/2009,16.962,17.199,16.648,16.815,1193383,,
02/09/2009,16.766,16.854,16.51,16.638,954001,,
03/09/2009,16.648,17.12,16.239,17.11,803897,,
04/09/2009,17.11,17.492,17.002,17.335,1524953,,
08/09/2009,17.492,17.639,17.169,17.511,1220525,,
09/09/2009,17.434,17.559,17.07,17.219,1197177,,
10/09/2009,17.219,17.239,16.668,17.219,1805616,,
11/09/2009,17.249,17.424,17.002,17.209,1035336,,
14/09/2009,17.021,17.414,16.902,17.129,676889,,
15/09/2009,17.139,17.306,16.882,17.179,607943,,
16/09/2009,17.139,17.267,16.834,17.259,653470,,
17/09/2009,17.179,17.659,17.179,17.365,871894,,
18/09/2009,17.365,17.846,17.326,17.589,1890484,,
21/09/2009,17.492,18.492,17.404,18.257,1503584,,
22/09/2009,18.424,18.963,17.748,17.768,903142,,
23/09/2009,17.778,17.778,17.051,17.08,1117676,,
24/09/2009,17.199,17.277,16.579,17.169,950244,,
25/09/2009,17.021,17.249,16.805,17.11,726568,,
28/09/2009,17.11,17.539,17.041,17.316,440387,,
29/09/2009,17.306,17.569,17.06,17.492,488959,,
30/09/2009,17.454,17.492,17.002,17.267,593996,,
01/10/2009,17.08,17.539,16.882,17.395,1389604,,
02/10/2009,17.189,17.529,17.169,17.239,527561,,
05/10/2009,17.239,17.539,17.159,17.239,526937,,
06/10/2009,17.277,17.579,17.159,17.395,525509,,
07/10/2009,17.355,17.395,17.08,17.259,535553,,
08/10/2009,17.355,17.905,17.355,17.778,1012518,,
09/10/2009,17.728,17.924,17.688,17.875,441443,,
12/10/2009,18.022,18.12,17.492,17.492,436983,,
13/10/2009,17.444,17.865,17.375,17.728,751346,,
14/10/2009,17.816,17.972,17.649,17.963,606448,,
15/10/2009,17.963,18.09,17.846,18.012,632348,,
16/10/2009,17.972,18.012,17.549,17.953,664193,,
19/10/2009,17.982,18.16,17.629,18.051,753739,,
20/10/2009,18.051,18.14,17.797,17.972,648903,,
21/10/2009,17.865,18.199,17.454,17.473,990349,,
22/10/2009,17.464,17.678,16.805,17.549,2027060,,
23/10/2009,17.529,17.688,17.08,17.1,1326874,,
26/10/2009,17.159,17.728,17.1,17.649,1316762,,
27/10/2009,17.609,17.708,17.031,17.08,1485473,,
28/10/2009,16.932,17.011,16.297,16.297,1521973,,
29/10/2009,16.335,17.021,16.277,16.962,1427563,,
30/10/2009,16.922,16.962,16.325,16.382,1028373,,
02/11/2009,16.708,17.179,16.53,16.922,1386314,,
03/11/2009,16.844,17.375,16.708,17.199,953721,,
04/11/2009,17.569,17.629,17.139,17.219,1386922,,
05/11/2009,17.219,17.728,17.051,17.668,1011297,,
06/11/2009,17.52,17.924,17.267,17.728,946664,,
09/11/2009,17.806,18.297,17.778,18.219,778410,,
10/11/2009,18.1,18.199,17.895,17.963,825733,,
11/11/2009,18.08,18.316,17.806,17.972,1248605,,
12/11/2009,17.934,18.12,17.758,17.905,674990,,
13/11/2009,18.002,18.08,17.559,17.768,881372,,
16/11/2009,18.042,18.18,17.678,17.708,914105,,
17/11/2009,17.609,17.748,17.589,17.708,710878,,
18/11/2009,17.836,17.836,17.464,17.511,393739,,
19/11/2009,17.414,17.414,16.962,17.06,1018703,,
20/11/2009,16.922,17.139,16.922,17.021,1104093,,
23/11/2009,17.219,17.335,17.011,17.08,922454,,
24/11/2009,17.002,17.1,16.766,17.1,1058955,,
25/11/2009,17.139,17.297,16.972,17.259,1127841,,
27/11/2009,16.902,17.09,16.589,16.589,560241,,
30/11/2009,16.569,16.589,16.091,16.392,901252,,
01/12/2009,16.49,16.873,16.432,16.824,1161866,,
02/12/2009,16.785,17.011,16.51,16.815,526184,,
03/12/2009,16.815,16.972,16.698,16.727,898714,,
04/12/2009,16.863,17.12,16.598,17.12,1161596,,
07/12/2009,17.129,17.454,17.041,17.229,799563,,
08/12/2009,17.179,17.579,16.776,17.444,1018591,,
09/12/2009,17.511,17.609,17.179,17.549,686201,,
10/12/2009,17.659,17.943,17.579,17.846,789033,,
11/12/2009,17.787,18.061,17.668,18.022,777966,,
14/12/2009,18.022,18.335,17.982,18.257,672635,,
15/12/2009,18.1,18.374,18.051,18.374,820170,,
16/12/2009,18.384,18.905,18.325,18.865,872980,,
17/12/2009,18.709,18.728,18.229,18.238,1043531,,
18/12/2009,18.394,18.562,18.061,18.482,1384517,,
21/12/2009,18.482,18.963,18.394,18.875,805748,,
22/12/2009,18.905,19.308,18.885,19.063,733940,,
23/12/2009,19.063,19.298,18.826,18.934,389761,,
24/12/2009,18.924,18.983,18.709,18.836,136788,,
28/12/2009,18.924,18.963,18.562,18.641,473790,,
29/12/2009,18.611,18.845,18.482,18.552,435186,,
30/12/2009,18.463,18.641,18.316,18.434,404959,,
31/12/2009,18.404,18.473,18.12,18.14,312207,,
04/01/2010,18.209,18.404,18.032,18.19,924488,,
05/01/2010,18.16,18.424,18.042,18.247,478573,,
06/01/2010,18.238,18.552,18.238,18.384,506211,,
07/01/2010,18.492,18.709,18.219,18.384,535698,,
08/01/2010,18.434,18.532,18.257,18.404,380636,,
11/01/2010,18.542,18.728,18.277,18.728,666114,,
12/01/2010,18.709,18.806,18.482,18.631,613381,,
13/01/2010,18.709,18.905,18.316,18.816,687312,,
14/01/2010,18.845,19.013,18.404,18.963,601410,,
15/01/2010,18.963,19.161,18.865,18.944,683749,,
19/01/2010,18.973,19.102,18.924,18.983,255729,,
20/01/2010,18.944,18.944,18.414,18.631,596812,,
21/01/2010,18.728,18.826,18.287,18.443,593104,,
22/01/2010,18.394,18.855,18.277,18.335,594538,,
25/01/2010,18.463,18.671,18.14,18.572,685938,,
26/01/2010,18.502,18.855,18.277,18.277,555414,,
27/01/2010,18.219,18.434,17.982,18.325,388546,,
28/01/2010,18.374,18.512,17.992,18.238,410830,,
29/01/2010,18.238,18.631,18.219,18.219,655553,,
01/02/2010,18.307,18.316,17.905,18.267,868142,,
02/02/2010,18.345,19.288,18.345,19.22,1656357,,
03/02/2010,19.161,19.161,18.679,18.787,463184,,
04/02/2010,18.671,18.689,18.335,18.394,487605,,
05/02/2010,18.414,18.689,18.1,18.651,644472,,
08/02/2010,18.963,19.141,18.719,18.816,690243,,
09/02/2010,19.23,19.298,18.806,19.141,572575,,
10/02/2010,19.161,19.18,18.671,19.063,438499,,
11/02/2010,19.063,19.551,18.905,19.541,544336,,
12/02/2010,19.492,19.769,19.23,19.769,629782,,
16/02/2010,20.004,20.162,19.71,19.934,979356,,
17/02/2010,19.885,20.083,19.121,19.541,1672905,,
18/02/2010,19.521,19.72,19.453,19.611,834341,,
19/02/2010,19.611,19.769,19.551,19.7,628542,,
22/02/2010,19.72,19.905,19.541,19.591,521707,,
23/02/2010,19.601,19.68,19.443,19.541,814743,,
24/02/2010,19.66,19.66,19.375,19.492,620203,,
25/02/2010,19.278,19.621,19.033,19.591,587047,,
26/02/2010,19.67,19.73,19.268,19.404,541021,,
01/03/2010,19.395,19.611,19.326,19.561,858184,,
02/03/2010,19.531,19.621,19.385,19.521,945992,,
03/03/2010,19.463,19.68,19.375,19.631,1320113,,
04/03/2010,19.631,19.925,19.631,19.885,832157,,
05/03/2010,19.944,20.395,19.789,20.375,863939,,
08/03/2010,20.289,20.513,20.269,20.316,982878,,
09/03/2010,20.201,20.533,20.201,20.355,351898,,
10/03/2010,20.316,20.581,20.093,20.571,689928,,
11/03/2010,20.434,20.79,20.355,20.79,519026,,
12/03/2010,20.857,20.877,20.73,20.847,835153,,
15/03/2010,20.839,20.927,20.72,20.857,1279005,,
16/03/2010,20.907,21.317,20.857,21.317,910012,,
17/03/2010,21.415,21.543,21.279,21.513,849175,,
18/03/2010,21.543,21.623,21.415,21.513,1207413,,
19/03/2010,21.445,21.603,21.025,21.161,1315326,,
22/03/2010,21.015,21.702,20.77,21.593,665772,,
23/03/2010,21.573,21.75,21.415,21.731,540133,,
24/03/2010,21.74,21.829,21.425,21.712,983727,,
25/03/2010,21.8,21.995,21.583,21.623,838912,,
26/03/2010,21.662,21.888,21.593,21.712,1249765,,
29/03/2010,21.712,21.888,21.317,21.455,867837,,
30/03/2010,21.415,21.946,21.415,21.946,508631,,
31/03/2010,21.926,22.044,21.652,21.809,431736,,
01/04/2010,21.878,22.163,21.878,22.104,582809,,
05/04/2010,22.173,22.232,21.985,22.084,520713,,
06/04/2010,22.015,22.298,21.926,22.212,609746,,
07/04/2010,22.134,22.436,22.025,22.163,532862,,
08/04/2010,22.094,22.367,21.888,22.28,512825,,
09/04/2010,22.348,22.407,22.104,22.407,551483,,
12/04/2010,22.475,22.554,22.163,22.554,446070,,
13/04/2010,22.485,22.681,22.407,22.563,478361,,
14/04/2010,22.671,23.074,22.505,23.074,503195,,
15/04/2010,22.947,22.947,22.466,22.466,739865,,
16/04/2010,22.407,22.524,22.094,22.407,825133,,
19/04/2010,21.829,22.28,20.289,22.222,1074244,,
20/04/2010,21.897,22.436,21.78,22.407,832937,,
21/04/2010,22.348,22.622,22.054,22.602,609913,,
22/04/2010,22.505,23.419,22.308,23.27,884751,,
23/04/2010,23.36,23.869,23.163,23.36,909883,,
26/04/2010,23.28,23.574,22.711,22.81,1040440,,
27/04/2010,22.407,23.77,22.338,22.839,2028859,,
28/04/2010,22.996,23.046,22.544,22.602,992486,,
29/04/2010,22.8,23.016,22.582,22.849,924985,,
30/04/2010,22.721,23.026,22.134,22.144,685830,,
03/05/2010,22.232,22.357,21.985,22.252,617573,,
04/05/2010,22.074,22.074,21.553,21.722,1138650,,
05/05/2010,21.465,21.465,20.78,20.956,1115652,,
06/05/2010,20.907,21.102,19.66,20.562,1180335,,
07/05/2010,20.464,20.76,19.877,20.172,1212601,,
10/05/2010,20.82,20.907,20.641,20.897,689726,,
11/05/2010,20.691,21.025,20.493,20.887,498992,,
12/05/2010,21.005,21.181,20.71,20.985,735772,,
13/05/2010,21.005,21.035,20.631,20.79,806333,,
14/05/2010,20.493,20.493,20.083,20.316,660049,,
17/05/2010,20.355,20.513,19.817,20.513,943575,,
18/05/2010,20.641,20.917,19.877,19.925,938503,,
19/05/2010,19.817,20.181,19.611,19.789,575888,,
20/05/2010,19.356,20.523,19.308,19.877,1519319,,
21/05/2010,19.641,20.335,19.413,19.571,1974411,,
24/05/2010,19.561,19.944,19.521,19.69,1408527,,
25/05/2010,19.268,20.024,19.013,20.024,1737719,,
26/05/2010,20.181,20.76,19.809,19.817,1469564,,
27/05/2010,20.004,20.201,19.75,19.885,1134183,,
28/05/2010,19.809,19.817,19.2,19.601,1558108,,
01/06/2010,19.473,19.611,19.22,19.336,1370674,,
02/06/2010,19.375,19.72,19.171,19.72,1373244,,
03/06/2010,19.621,20.162,19.621,20.093,1701050,,
04/06/2010,19.71,19.73,19.298,19.356,1302432,,
07/06/2010,19.336,19.492,18.651,18.699,1375370,,
08/06/2010,18.699,18.905,18.335,18.875,1078836,,
09/06/2010,18.944,19.102,18.424,18.492,1113283,,
10/06/2010,18.679,18.875,18.473,18.797,709432,,
11/06/2010,18.671,19.19,18.542,19.073,708071,,
14/06/2010,19.248,19.511,19.161,19.278,562919,,
15/06/2010,19.346,19.7,19.121,19.69,510308,,
16/06/2010,19.521,19.837,19.433,19.75,721019,,
17/06/2010,19.817,20.004,19.395,19.492,496338,,
18/06/2010,19.501,19.837,19.375,19.395,739518,,
21/06/2010,19.76,19.76,18.865,19.003,884611,,
22/06/2010,19.043,19.278,18.845,18.915,934749,,
23/06/2010,18.954,19.395,18.689,19.21,811609,,
24/06/2010,19.093,19.19,18.679,18.836,792744,,
25/06/2010,18.924,18.934,18.641,18.797,1158506,,
28/06/2010,18.797,19.171,18.592,18.885,539196,,
29/06/2010,18.051,18.061,16.844,17.011,3722121,,
30/06/2010,16.957,17.125,16.733,16.753,2339343,,
01/07/2010,16.678,16.834,16.229,16.462,1504519,,
02/07/2010,16.53,16.539,15.933,16.13,971284,,
06/07/2010,16.658,16.844,15.992,16.13,1237228,,
07/07/2010,16.111,17.051,16.111,17.051,1299921,,
08/07/2010,17.139,17.345,16.912,16.952,1319964,,
09/07/2010,16.972,17.219,16.834,17.219,658789,,
12/07/2010,17.12,17.209,16.718,16.873,512087,,
13/07/2010,17.179,17.414,17.002,17.297,846233,,
14/07/2010,17.209,17.267,16.815,17.041,700963,,
15/07/2010,17.002,17.249,16.785,17.239,704543,,
16/07/2010,17.139,17.199,16.569,16.658,1100608,,
19/07/2010,16.658,16.805,16.452,16.766,1381650,,
20/07/2010,16.569,16.873,16.462,16.824,1355806,,
21/07/2010,16.902,17.169,16.795,16.932,750817,,
22/07/2010,17.11,17.599,17.06,17.345,695304,,
23/07/2010,17.365,17.589,17.1,17.589,803136,,
26/07/2010,17.649,17.972,17.404,17.963,1049013,,
27/07/2010,16.922,17.698,16.422,17.698,2297389,,
28/07/2010,17.659,17.905,17.539,17.639,1477840,,
29/07/2010,17.768,17.797,17.345,17.502,825029,,
30/07/2010,17.306,17.905,17.139,17.816,725588,,
02/08/2010,18.07,18.219,17.953,18.219,624887,,
03/08/2010,18.199,18.219,17.855,17.992,570127,,
04/08/2010,17.982,18.022,17.816,17.885,903011,,
05/08/2010,17.836,17.915,17.482,17.629,488325,,
06/08/2010,17.444,17.649,17.189,17.639,696355,,
09/08/2010,17.758,18.09,17.668,18.061,481438,,
10/08/2010,17.875,17.992,17.434,17.589,575393,,
11/08/2010,17.355,17.385,17.1,17.189,655548,,
12/08/2010,16.902,17.07,16.824,16.873,556141,,
13/08/2010,16.834,17.07,16.698,16.922,643428,,
16/08/2010,16.747,16.873,16.598,16.648,449461,,
17/08/2010,16.766,17.139,16.628,16.892,606185,,
18/08/2010,16.922,17.345,16.834,17.259,626562,,
19/08/2010,17.199,17.385,16.708,16.785,313712,,
20/08/2010,16.698,16.766,16.462,16.718,406235,,
23/08/2010,16.737,16.824,16.382,16.382,530274,,
24/08/2010,16.16,16.432,15.903,16.2,784036,,
25/08/2010,16.061,16.785,16.032,16.718,744043,,
26/08/2010,16.795,16.844,16.364,16.392,321175,,
27/08/2010,16.5,16.589,16.15,16.539,535784,,
30/08/2010,16.52,16.589,16.19,16.209,348415,,
31/08/2010,16.155,16.195,15.858,15.987,813871,,
01/09/2010,16.219,16.382,16.16,16.287,564714,,
02/09/2010,16.315,16.48,16.032,16.462,698038,,
03/09/2010,16.658,16.815,16.539,16.737,530601,,
07/09/2010,16.648,16.668,16.229,16.354,465681,,
08/09/2010,16.412,16.559,16.287,16.354,325057,,
09/09/2010,16.569,16.618,16.101,16.219,299829,,
10/09/2010,16.229,16.51,16.2,16.287,440276,,
13/09/2010,16.462,16.942,16.452,16.668,745376,,
14/09/2010,16.648,16.834,16.589,16.589,606590,,
15/09/2010,16.559,16.727,16.472,16.688,564599,,
16/09/2010,16.668,16.815,16.598,16.678,347547,,
17/09/2010,16.589,16.658,16.002,16.382,1298897,,
20/09/2010,16.442,17.11,16.335,17.06,656092,,
21/09/2010,17.041,17.434,16.942,17.179,790575,,
22/09/2010,17.09,17.355,17.011,17.169,665776,,
23/09/2010,17.031,17.569,16.932,17.219,439499,,
24/09/2010,17.492,17.758,17.355,17.708,388166,,
27/09/2010,17.698,17.943,17.434,17.748,386372,,
28/09/2010,17.768,18.18,17.589,18.12,500229,,
29/09/2010,18.12,18.19,17.943,17.982,751732,,
30/09/2010,18.098,18.275,17.853,18.108,666344,,
01/10/2010,18.247,18.247,17.619,17.816,441822,,
04/10/2010,17.728,17.953,17.473,17.619,316628,,
05/10/2010,17.502,17.599,16.757,16.805,911656,,
06/10/2010,16.815,16.912,16.628,16.854,715988,,
07/10/2010,16.962,17.002,16.598,16.747,502584,,
08/10/2010,16.757,17.021,16.698,16.892,518139,,
11/10/2010,16.873,17.139,16.747,17.08,472271,,
12/10/2010,17.021,17.277,16.942,17.199,442024,,
13/10/2010,17.267,17.473,17.08,17.375,567988,,
14/10/2010,17.395,17.464,17.189,17.335,576988,,
15/10/2010,17.511,17.539,17.08,17.434,448600,,
18/10/2010,17.464,17.539,17.189,17.249,672283,,
19/10/2010,17.11,17.836,17.09,17.267,822638,,
20/10/2010,17.414,17.464,17.209,17.335,665975,,
21/10/2010,17.424,17.787,17.365,17.464,508703,,
22/10/2010,17.492,17.52,17.355,17.365,529076,,
25/10/2010,17.482,17.549,17.326,17.365,913324,,
26/10/2010,17.826,22.104,17.826,18.671,3016633,,
27/10/2010,18.592,18.661,18.257,18.611,828735,,
28/10/2010,18.767,18.787,18.512,18.522,394533,,
29/10/2010,18.498,18.628,18.35,18.508,459650,,
01/11/2010,18.542,18.601,18.238,18.297,504317,,
02/11/2010,18.452,18.669,18.246,18.659,449325,,
03/11/2010,18.641,18.797,18.542,18.747,460766,,
04/11/2010,18.954,19.954,18.875,19.69,1541971,,
05/11/2010,19.67,20.415,19.561,19.994,764566,,
08/11/2010,19.934,20.073,19.72,20.014,504249,,
09/11/2010,20.093,20.093,19.268,19.413,705281,,
10/11/2010,19.423,19.877,19.404,19.857,770988,,
11/11/2010,19.621,19.847,19.511,19.809,389253,,
12/11/2010,19.621,19.69,19.308,19.366,280339,,
15/11/2010,19.453,19.551,19.278,19.298,369742,,
16/11/2010,19.161,19.404,18.777,18.875,509856,,
17/11/2010,18.905,19.121,18.826,19.053,454593,,
18/11/2010,19.258,19.288,18.983,19.053,764731,,
19/11/2010,18.934,19.013,18.582,18.934,404593,,
22/11/2010,18.836,19.316,18.747,19.258,480322,,
23/11/2010,19.112,19.769,19.023,19.75,839802,,
24/11/2010,19.877,20.365,19.847,20.191,619653,,
26/11/2010,20.004,20.152,19.857,19.867,131468,,
29/11/2010,19.817,19.895,19.511,19.631,663749,,
30/11/2010,19.421,19.728,19.334,19.589,612468,,
01/12/2010,19.837,20.034,19.73,19.964,422764,,
02/12/2010,19.954,20.24,19.857,20.181,442263,,
03/12/2010,20.122,20.424,19.944,20.345,367851,,
06/12/2010,20.335,20.444,20.211,20.345,220291,,
07/12/2010,20.553,20.73,20.325,20.415,701152,,
08/12/2010,20.473,20.513,20.23,20.259,335484,,
09/12/2010,20.385,20.444,20.103,20.142,1109181,,
10/12/2010,20.152,20.306,19.817,20.259,1233766,,
13/12/2010,20.279,20.279,19.877,20.162,476528,,
14/12/2010,20.181,20.24,19.75,19.895,539980,,
15/12/2010,19.857,20.063,19.71,19.73,759693,,
16/12/2010,19.798,20.268,19.798,20.21,623632,,
17/12/2010,20.201,20.201,19.69,19.837,563992,,
20/12/2010,19.867,19.994,19.356,19.571,1220380,,
21/12/2010,19.621,19.877,19.521,19.827,719104,,
22/12/2010,19.885,19.934,19.511,19.591,398333,,
23/12/2010,19.641,19.799,19.571,19.7,365506,,
27/12/2010,19.621,20.034,19.521,19.915,241819,,
28/12/2010,19.905,19.905,19.591,19.641,453746,,
29/12/2010,19.718,19.953,19.688,19.904,197175,,
30/12/2010,19.835,20.091,19.708,19.894,184836,,
31/12/2010,19.848,20.153,19.848,20.015,180977,,
03/01/2011,20.112,20.641,20.024,20.316,405072,,
04/01/2011,20.395,20.473,19.799,19.944,448335,,
05/01/2011,19.877,20.053,19.71,19.817,309104,,
06/01/2011,19.857,20.034,19.581,19.68,312464,,
07/01/2011,19.7,19.905,19.423,19.66,331368,,
10/01/2011,19.601,20.259,19.571,20.142,462280,,
11/01/2011,20.201,20.306,19.905,19.994,513198,,
12/01/2011,20.152,20.201,19.651,19.651,490705,,
13/01/2011,19.67,19.934,19.611,19.905,346394,,
14/01/2011,19.809,20.23,19.769,20.221,339776,,
18/01/2011,20.141,20.61,20.121,20.591,423369,,
19/01/2011,20.62,20.759,20.522,20.62,560225,,
20/01/2011,20.543,20.83,20.279,20.355,422925,,
21/01/2011,20.424,20.434,19.66,19.75,407772,,
24/01/2011,19.779,20.024,19.779,19.984,249055,,
25/01/2011,19.877,20.289,19.75,20.279,255686,,
26/01/2011,20.289,20.513,20.073,20.24,240260,,
27/01/2011,20.23,20.581,20.211,20.503,385285,,
28/01/2011,19.857,19.857,18.875,18.915,1483528,,
31/01/2011,19.002,19.481,18.804,18.834,473248,,
01/02/2011,18.895,19.541,18.885,19.375,488293,,
02/02/2011,19.385,19.611,19.121,19.18,685736,,
03/02/2011,19.14,19.639,18.942,19.53,372053,,
04/02/2011,19.641,19.7,19.346,19.591,241790,,
07/02/2011,19.601,19.885,19.521,19.66,427570,,
08/02/2011,19.66,19.66,19.375,19.473,325959,,
09/02/2011,19.375,19.74,19.258,19.404,278693,,
10/02/2011,19.334,19.798,19.297,19.472,230057,,
11/02/2011,19.5,20.394,19.403,19.953,317560,,
14/02/2011,19.984,20.083,19.631,19.75,318953,,
15/02/2011,19.73,20.014,19.423,19.984,320251,,
16/02/2011,22.572,23.507,22.222,23.4,3619153,,
18/02/2011,23.517,23.547,23.163,23.469,349480,,
22/02/2011,23.252,23.459,22.564,22.652,367388,,
23/02/2011,22.582,22.908,22.426,22.75,806409,,
24/02/2011,22.75,22.957,22.446,22.692,455337,,
25/02/2011,22.79,23.449,22.572,23.409,336846,,
28/02/2011,23.479,23.518,22.761,23.096,575101,,
01/03/2011,23.173,23.35,22.272,22.272,969644,,
02/03/2011,22.183,22.232,21.702,21.75,569306,,
03/03/2011,22.034,22.721,21.926,22.672,552231,,
04/03/2011,22.702,22.78,22.308,22.612,469501,,
07/03/2011,22.672,22.76,22.202,22.456,601336,,
08/03/2011,22.436,23.4,22.377,23.192,398870,,
09/03/2011,23.202,23.29,22.81,23.105,730151,,
10/03/2011,22.78,22.78,22.387,22.534,420144,,
11/03/2011,22.367,22.75,22.367,22.582,301363,,
14/03/2011,22.377,22.741,22.377,22.572,608269,,
15/03/2011,21.642,22.712,21.386,22.592,699042,,
16/03/2011,22.475,23.212,22.338,23.026,721080,,
17/03/2011,23.45,23.979,22.909,23.391,864730,,
18/03/2011,23.664,23.704,23.105,23.4,2408573,,
21/03/2011,23.722,24.666,23.564,24.429,533281,,
